DATE,The trend of CO2(ppm),The trend of Inside-TEM(℃),The trend of Inside-THM(%),WV(m/s）
2018-12-26 22:00:00,3942.7000329999996,16.56666692,78.09999695,0.211111115
2018-12-26 23:00:00,3840.614328,16.39999962,76.42221917,0.228571434
2018-12-27 00:00:00,3748.887512,16.39999962,75.09999847,0.20000000399999998
2018-12-27 01:00:00,3692.824982,16.39999962,74.96249866,0.20000000399999998
2018-12-27 02:00:00,3618.7111,16.06666692,74.0,0.222222228
2018-12-27 03:00:00,3557.137543,15.80000019,73.33333333,0.187500003
2018-12-27 04:00:00,3483.112518,15.73333348,72.66666667,0.17500000300000002
2018-12-27 05:00:00,3177.1818399999997,14.89999981,71.02142933,0.188888892
2018-12-27 06:00:00,2966.7000120000002,15.13333342,71.96666802,0.212500005
2018-12-27 07:00:00,3073.137482,15.06666671,71.85000038,0.25000000699999997
2018-12-27 08:00:00,2537.349998,13.48124993,67.2642855,0.288888898
2018-12-27 09:00:00,1745.4624789999998,10.48333343,67.06428691,0.23333333899999997
2018-12-27 10:00:00,2233.581809,13.05384614,73.35000086,0.311111116
2018-12-27 11:00:00,1787.549988,11.21818178,64.22500062,0.225000007
2018-12-27 12:00:00,1585.933309,10.13333363,59.15555573,0.244444451
2018-12-27 13:00:00,1614.3125,10.33333333,57.06428582,0.23750000699999999
2018-12-27 14:00:00,1518.887512,10.81999989,56.86333351,0.350000005
2018-12-27 15:00:00,1231.488892,9.245454571,50.64999962,0.34444445
2018-12-27 16:00:00,1366.637512,8.075000008,62.23500023,0.187500004
2018-12-27 17:00:00,2210.561552,12.13571439,79.93999939,0.222222227
2018-12-27 18:00:00,3167.037476,14.26666662,80.20000153,0.17500000300000002
2018-12-27 19:00:00,3478.6889109999997,14.5,78.85555861,0.13750000199999998
2018-12-27 20:00:00,3423.171456,14.23333316,76.42500305,0.200000003
2018-12-27 21:00:00,3307.450073,14.19999981,75.72222392,0.187500003
2018-12-27 22:00:00,3229.137482,14.43333329,74.11111111,0.150000002
2018-12-27 23:00:00,3200.699951,14.80000019,75.45000076,0.17142857399999997
2018-12-28 00:00:00,3177.687531,14.80000019,75.63333384,0.187500003
2018-12-28 01:00:00,3130.375031,14.80000019,74.12222375,0.150000002
2018-12-28 02:00:00,3036.133328,14.73333348,73.94444699,0.16666666900000002
2018-12-28 03:00:00,2960.574982,14.5,74.22222222,0.17500000300000002
2018-12-28 04:00:00,2937.199982,14.5,74.32500076,0.162500002
2018-12-28 05:00:00,2855.611057,14.18999996,72.86666531,0.187500003
2018-12-28 06:00:00,2549.6625059999997,12.95000017,70.27777608,0.200000003
2018-12-28 07:00:00,2516.899963,13.20000002,70.58000107,0.187500003
2018-12-28 08:00:00,1816.24707,10.77272721,60.28823494,0.312500006
2018-12-28 09:00:00,1154.0200009999999,6.115384652,62.82222197,0.266666672
2018-12-28 10:00:00,1644.800008,9.000000095,67.76470588,0.16666666900000002
2018-12-28 11:00:00,1630.7111,10.08461541,61.14374971,0.187500003
2018-12-28 12:00:00,1185.366631,8.466666327999999,53.60833359,0.225000005
2018-12-28 13:00:00,1190.8374789999998,8.466666327999999,52.19333318,0.24444445
2018-12-28 14:00:00,1209.187485,9.133333418,52.00769248,0.212500004
2018-12-28 15:00:00,1249.7000050000001,9.300000191,52.08666585,0.244444451
2018-12-28 16:00:00,1268.8625029999998,8.509090944,56.97777812,0.237500006
2018-12-28 17:00:00,1821.8600219999998,10.45384612,74.13333321,0.187500004
2018-12-28 18:00:00,2782.369971,12.66666645,77.73333486,0.20000000399999998
2018-12-28 19:00:00,3214.2625120000002,12.96249998,76.15000153,0.187500004
2018-12-28 20:00:00,3269.885707,13.0,74.51111264,0.21428572
2018-12-28 21:00:00,3268.075043,12.73749983,74.40000153,0.212500005
2018-12-28 22:00:00,3281.200043,12.96666665,74.27500153,0.212500005
2018-12-28 23:00:00,3274.599976,13.0,74.08889008,0.212500005
2018-12-29 00:00:00,3285.485631,13.0,74.62222290000001,0.18571429
2018-12-29 01:00:00,3291.3500670000003,13.0,74.28571429,0.187500003
2018-12-29 02:00:00,3271.1749879999998,12.93333329,72.22222222,0.20000000399999998
2018-12-29 03:00:00,3234.2250059999997,12.69999981,72.22222222,0.212500005
2018-12-29 04:00:00,3205.955594,12.69999981,72.0,0.16666666900000002
2018-12-29 05:00:00,3172.642787,12.69999981,71.25,0.21428571899999999
2018-12-29 06:00:00,3130.899963,12.69999981,72.0,0.237500006
2018-12-29 07:00:00,3091.062531,12.73749983,71.5,0.200000003
2018-12-29 08:00:00,2710.139966,12.46363631,71.28421021,0.225000005
2018-12-29 09:00:00,2520.2000239999998,13.0,78.95384686,0.17777778
2018-12-29 10:00:00,2232.3562469999997,12.05999997,65.76111158,0.212500004
2018-12-29 11:00:00,1345.677789,9.166666667000001,57.15714318,0.211111115
2018-12-29 12:00:00,1245.362534,8.766666518,53.46363588,0.212500004
2018-12-29 13:00:00,1281.099989,9.300000191,54.41999969,0.188888893
2018-12-29 14:00:00,1368.500015,10.03333325,57.2055556,0.187500003
2018-12-29 15:00:00,1422.644463,10.25999985,57.46842093,0.222222228
2018-12-29 16:00:00,1428.825012,9.500000212,62.90499973,0.275000008
2018-12-29 17:00:00,1990.809104,12.45333328,78.39333140000001,0.188888892
2018-12-29 18:00:00,2832.822211,14.76250017,79.99999695,0.187500004
2018-12-29 19:00:00,3126.766683,14.22727255,76.95999756,0.17500000300000002
2018-12-29 20:00:00,3115.085798,13.60000038,75.07499695,0.200000003
2018-12-29 21:00:00,3050.8999940000003,13.63750029,73.83999939,0.187500003
2018-12-29 22:00:00,3009.024963,13.75,74.01111094,0.162500002
2018-12-29 23:00:00,2977.699982,13.56250036,73.52000122,0.212500004
2018-12-30 00:00:00,2919.587524,13.30000019,72.30000305,0.187500003
2018-12-30 01:00:00,2868.714286,13.30000019,71.72500229,0.185714288
2018-12-30 02:00:00,2859.137421,13.07500005,71.36666361,0.200000003
2018-12-30 03:00:00,2811.042934,13.0,70.69999695,0.200000003
2018-12-30 04:00:00,2776.200073,12.8499999,69.59999847,0.17500000300000002
2018-12-30 05:00:00,2744.428571,12.69999981,70.79999924,0.21428571899999999
2018-12-30 06:00:00,2722.212463,12.67499995,69.43750286,0.212500005
2018-12-30 07:00:00,2684.762482,12.60000038,69.85555861,0.200000003
2018-12-30 08:00:00,2754.187531,14.33636379,77.24285671,0.187500003
2018-12-30 09:00:00,2995.324982,15.75999994,83.77272797,0.20000000399999998
2018-12-30 10:00:00,3082.262451,16.44999981,83.34999924,0.20000000399999998
2018-12-30 11:00:00,2968.733317,16.87000008,82.11111026,0.200000005
2018-12-30 12:00:00,2906.225037,18.36666679,82.08888838,0.200000003
2018-12-30 13:00:00,2996.625031,19.63333342,82.43333181,0.237500006
2018-12-30 14:00:00,3066.088894,20.97999973,81.64117701,0.200000003
2018-12-30 15:00:00,2053.578941,15.77368425,61.70499992,0.350000005
2018-12-30 16:00:00,1212.2777640000002,10.38666662,64.19230784,0.24444445199999998
2018-12-30 17:00:00,1905.38893,12.54615388,79.10909271,0.212500004
2018-12-30 18:00:00,2375.9249879999998,13.29999987,74.85,0.25000000699999997
2018-12-30 19:00:00,2434.311117,12.36666669,70.78888787,0.277777783
2018-12-30 20:00:00,2230.9624329999997,11.19000015,66.64444478,0.237500006
2018-12-30 21:00:00,2140.149963,10.46666665,65.45999832,0.262500009
2018-12-30 22:00:00,2099.462555,10.12499976,63.39999814,0.237500006
2018-12-30 23:00:00,2064.5888809999997,9.666666667000001,63.23333232,0.23333333899999997
2018-12-31 00:00:00,2006.6714559999998,9.033333355,62.39166768,0.228571434
2018-12-31 01:00:00,1995.3777940000002,8.866666582,62.03636447,0.266666672
2018-12-31 02:00:00,1991.9857,8.699999809,61.98888863,0.24285715
2018-12-31 03:00:00,1956.0,8.599999746,61.07777701,0.237500006
2018-12-31 04:00:00,1910.112488,8.212500095,59.86666743,0.25000000699999997
2018-12-31 05:00:00,1921.6499789999998,8.100000381000001,62.12999916,0.300000008
2018-12-31 06:00:00,1913.1249850000002,7.98750031,60.21428571,0.25000000699999997
2018-12-31 07:00:00,1860.7249600000002,7.8000001910000005,60.5,0.237500006
2018-12-31 08:00:00,1805.100009,9.561111132,68.55454601,0.244444451
2018-12-31 09:00:00,2123.716675,11.72307697,79.71333262,0.237500005
2018-12-31 10:00:00,3114.655545,14.69090904,84.01999969,0.155555558
2018-12-31 11:00:00,3479.611111,16.08181797,79.8153845,0.187500004
2018-12-31 12:00:00,2704.75385,14.5,68.70526404,0.27777778399999997
2018-12-31 13:00:00,1996.050018,14.12499976,63.6909093,0.22500000399999998
2018-12-31 14:00:00,1674.719995,13.02857133,59.83333319,0.20000000399999998
2018-12-31 15:00:00,1402.0500029999998,10.83750021,59.39374971,0.25000000699999997
2018-12-31 16:00:00,1817.2889,11.86363628,65.85714286,0.25000000699999997
2018-12-31 17:00:00,2427.009985,14.43333332,77.01666832,0.244444451
2018-12-31 18:00:00,3060.8624879999998,15.39999962,77.02222019,0.17500000300000002
2018-12-31 19:00:00,3219.028564,15.66249979,75.63749981,0.185714291
2018-12-31 20:00:00,3255.5,15.69999981,75.77499771,0.185714291
2018-12-31 21:00:00,3271.900024,16.07499969,74.94000092,0.21250000300000002
2018-12-31 22:00:00,3259.9374390000003,16.0374999,73.68749905,0.150000002
2018-12-31 23:00:00,3219.8500059999997,16.0,73.77777523,0.175000004
2019-01-01 00:00:00,3198.312531,16.14999962,74.87999878,0.17500000300000002
2019-01-01 01:00:00,3206.299957,16.29999924,74.79999924,0.162500002
2019-01-01 02:00:00,3149.7999879999998,16.03749979,73.10000102,0.212500005
2019-01-01 03:00:00,2999.625,15.66249979,70.85555861,0.20000000399999998
2019-01-01 04:00:00,2944.612549,15.39999962,71.20000119,0.162500002
2019-01-01 05:00:00,2901.275024,15.36249971,69.58000183,0.125000002
2019-01-01 06:00:00,2826.0,15.00000032,71.17857197,0.16666666900000002
2019-01-01 07:00:00,2862.785784,15.10000006,70.28889126,0.185714288
2019-01-01 08:00:00,2553.411079,13.29999995,70.52105271,0.211111115
2019-01-01 09:00:00,1814.0214230000001,12.74285712,61.48095213,0.250000005
2019-01-01 10:00:00,1189.987518,9.650000016,57.13333359,0.23333333899999997
2019-01-01 11:00:00,1344.062469,10.0,56.05384651,0.185714288
2019-01-01 12:00:00,1356.5,10.68181818,52.67499924,0.188888893
2019-01-01 13:00:00,1453.775009,12.00000021,53.58333365,0.212500004
2019-01-01 14:00:00,1443.0499730000001,12.25,53.42857179,0.225000006
2019-01-01 15:00:00,1263.899997,11.39090902,49.82352941,0.255555562
2019-01-01 16:00:00,1475.4125060000001,11.92727271,65.25000024,0.21250000300000002
2019-01-01 17:00:00,2385.253831,15.41818194,80.69090757,0.212500005
2019-01-01 18:00:00,3226.3777670000004,16.10000038,78.67777761,0.200000003
2019-01-01 19:00:00,3389.1999159999996,15.96666696,77.69999695,0.200000005
2019-01-01 20:00:00,3389.4999390000003,15.80000019,76.32499695,0.262500007
2019-01-01 21:00:00,3366.9749450000004,15.63333342,75.03333409999999,0.18750000600000002
2019-01-01 22:00:00,3335.625,15.5,74.75,0.237500006
2019-01-01 23:00:00,3326.642822,15.5,74.17500019,0.257142863
2019-01-02 00:00:00,3309.2625120000002,15.5,74.35555437,0.237500004
2019-01-02 01:00:00,3292.549927,15.42499995,75.30000305,0.187500003
2019-01-02 02:00:00,3241.074982,15.19999981,75.02500153,0.150000002
2019-01-02 03:00:00,3149.299979,14.93749964,73.77142552,0.12857143
2019-01-02 04:00:00,3101.0499879999998,14.89999962,72.42221917,0.150000002
2019-01-02 05:00:00,2909.663641,14.01818206,67.39999861,0.200000003
2019-01-02 06:00:00,2558.944417,13.48999987,71.86999741,0.23333333899999997
2019-01-02 07:00:00,2771.085693,13.69999981,70.57999802,0.200000003
2019-01-02 08:00:00,2075.743752,10.39565219,65.45909067,0.288888894
2019-01-02 09:00:00,2140.449988,12.60000004,75.23684211,0.212500004
2019-01-02 10:00:00,2052.353337,12.18749988,60.62499986,0.24444445
2019-01-02 11:00:00,1292.311117,9.066666709,53.98333359,0.325000006
2019-01-02 12:00:00,1280.6499939999999,9.720000076,50.630768700000004,0.222222228
2019-01-02 13:00:00,1291.411106,10.76666684,49.95333303,0.225000005
2019-01-02 14:00:00,1295.700012,11.699999900000002,52.02631559,0.22222222600000002
2019-01-02 15:00:00,1179.049988,11.50999994,49.35384604,0.212500005
2019-01-02 16:00:00,1343.6750029999998,11.56363626,60.84999967,0.275000008
2019-01-02 17:00:00,2157.69228,14.60000006,79.49091062,0.200000005
2019-01-02 18:00:00,3123.488878,15.76250017,78.87999954,0.187500003
2019-01-02 19:00:00,3328.5,15.27499986,75.92727245,0.225000005
2019-01-02 20:00:00,3309.037476,15.38749993,75.8000022,0.20000000399999998
2019-01-02 21:00:00,3327.449951,15.68750012,77.05,0.187500004
2019-01-02 22:00:00,3273.228551,15.46666665,74.52222527,0.157142861
2019-01-02 23:00:00,3243.3875120000002,15.33333323,75.19999924,0.175000004
2019-01-03 00:00:00,3227.255534,15.66666677,75.80999985,0.17777778
2019-01-03 01:00:00,3185.071429,15.19999981,73.10000134,0.200000003
2019-01-03 02:00:00,3085.6625059999997,15.27499986,72.60999985,0.150000002
2019-01-03 03:00:00,3030.1428920000003,15.70000013,72.87777709999999,0.157142859
2019-01-03 04:00:00,2955.285679,15.54285717,71.5,0.17142857399999997
2019-01-03 05:00:00,2872.85555,15.5,70.93999939,0.17777778
2019-01-03 06:00:00,2575.155545,14.60999985,69.13076929,0.187500003
2019-01-03 07:00:00,2640.255561,14.86666658,71.43846248,0.188888893
2019-01-03 08:00:00,1974.013338,11.43999996,61.2277779,0.21250000300000002
2019-01-03 09:00:00,1692.412506,8.830000019,64.37692319,0.27777778399999997
2019-01-03 10:00:00,1969.5555420000003,10.48999996,66.54117584,0.275000006
2019-01-03 11:00:00,2046.737503,12.22727264,64.70666682,0.23333333899999997
2019-01-03 12:00:00,1702.1874850000002,12.39999994,57.89999945,0.17500000300000002
2019-01-03 13:00:00,1610.6400019999999,12.86000023,52.67857088,0.244444451
2019-01-03 14:00:00,1186.970001,12.13846163,53.51428568,0.200000003
2019-01-03 15:00:00,1399.087509,12.60000038,58.46874976,0.250000006
2019-01-03 16:00:00,1449.815383,13.25000014,68.07647032,0.25000000699999997
2019-01-03 17:00:00,2594.6923260000003,16.11999989,84.19999924,0.23333333899999997
2019-01-03 18:00:00,3330.4500120000002,16.45000005,81.52222273,0.175000004
2019-01-03 19:00:00,3349.699986,15.63999977,78.79166603,0.157142859
2019-01-03 20:00:00,3281.9444989999997,15.69999981,77.97777981,0.222222227
2019-01-03 21:00:00,3270.262482,15.69999981,78.33333164,0.20000000399999998
2019-01-03 22:00:00,3189.971436,15.61428547,76.24999905,0.200000003
2019-01-03 23:00:00,3070.2875059999997,15.39999962,75.98000183,0.150000002
2019-01-04 00:00:00,3015.8750609999997,15.25,75.90000153,0.200000003
2019-01-04 01:00:00,3008.462555,15.10000038,75.36666361,0.225000006
2019-01-04 02:00:00,2932.962463,14.90000025,73.58888584,0.187500004
2019-01-04 03:00:00,2810.762482,14.80000019,73.32499695,0.212500004
2019-01-04 04:00:00,2727.9125059999997,14.80000019,72.16666497,0.187500004
2019-01-04 05:00:00,2666.875031,14.80000019,72.19000015,0.212500005
2019-01-04 06:00:00,2597.4111329999996,14.43333329,71.77777778,0.188888893
2019-01-04 07:00:00,2532.212463,14.19999981,72.50000139,0.21250000600000002
2019-01-04 08:00:00,2128.479968,11.92142848,67.32352896,0.262500005
2019-01-04 09:00:00,1818.9222280000001,9.8666669,66.7,0.233333338
2019-01-04 10:00:00,1908.709998,10.90000015,65.56249857,0.25000000699999997
2019-01-04 11:00:00,1617.111138,11.23333348,57.73846142,0.244444451
2019-01-04 12:00:00,1510.2300050000001,11.69000006,52.28181874,0.225000005
2019-01-04 13:00:00,1492.2374730000001,12.6500001,50.56923059,0.266666672
2019-01-04 14:00:00,1150.033339,11.00909086,44.52800018,0.460000002
2019-01-04 15:00:00,1075.0999960000001,9.699999809,46.76470656,0.42222223
2019-01-04 16:00:00,1137.9624939999999,8.620000076,50.80000025,0.40000000799999996
2019-01-04 17:00:00,1749.475006,11.41333338,74.08125162,0.225000006
2019-01-04 18:00:00,2689.66001,14.16666645,76.33076947,0.266666672
2019-01-04 19:00:00,3098.462524,14.27499986,76.42727106,0.200000003
2019-01-04 20:00:00,3189.862427,14.5,74.26363581,0.250000008
2019-01-04 21:00:00,3192.037476,14.5,75.11818348,0.237500006
2019-01-04 22:00:00,3178.0874940000003,14.66666677,73.85555861,0.27500001
2019-01-04 23:00:00,3144.5,14.53750002,73.38999786,0.25000000699999997
2019-01-05 00:00:00,3118.612579,14.5,73.09999847,0.212500004
2019-01-05 01:00:00,3097.612457,14.5,74.7399971,0.21250000300000002
2019-01-05 02:00:00,3097.5,14.45714283,73.82499695,0.185714288
2019-01-05 03:00:00,3066.275024,14.19999981,72.69999695,0.187500003
2019-01-05 04:00:00,2974.675018,13.89999962,71.75555250000001,0.200000003
2019-01-05 05:00:00,2929.9750670000003,13.67500019,72.03333282,0.175000004
2019-01-05 06:00:00,2917.7250059999997,13.89999962,72.00000208,0.162500002
2019-01-05 07:00:00,2854.1499940000003,14.1333331,71.67777761,0.17500000300000002
2019-01-05 08:00:00,2206.193741,11.41764697,63.17999954,0.288888897
2019-01-05 09:00:00,1475.4624789999998,7.833333545,56.58000031,0.375000007
2019-01-05 10:00:00,1440.5777859999998,7.875000237999999,52.31818043,0.27777778399999997
2019-01-05 11:00:00,1437.949982,9.23333327,52.64000053,0.255555562
2019-01-05 12:00:00,1499.5,10.71000013,52.45833397,0.250000006
2019-01-05 13:00:00,1536.999985,11.90000004,52.17000008,0.300000008
2019-01-05 14:00:00,1580.3874970000002,13.03333314,52.48181846,0.275000006
2019-01-05 15:00:00,1635.955553,13.62000008,55.48571396,0.300000004
2019-01-05 16:00:00,1660.262512,12.43636348,58.72631635,0.266666674
2019-01-05 17:00:00,2125.53848,13.8214285,78.12307563,0.187500004
2019-01-05 18:00:00,3005.7666289999997,15.33333323,78.08888838,0.188888893
2019-01-05 19:00:00,3219.7857489999997,15.19999981,75.18999786,0.157142859
2019-01-05 20:00:00,3240.7250059999997,15.19999981,75.54000244,0.187500003
2019-01-05 21:00:00,3247.3500059999997,15.66666677,75.4166673,0.187500004
2019-01-05 22:00:00,3214.374969,15.80000019,72.82221985,0.175000004
2019-01-05 23:00:00,3163.2714149999997,15.80000019,73.79999924,0.200000005
2019-01-06 00:00:00,3173.877794,15.80000019,76.07272686,0.20000000399999998
2019-01-06 01:00:00,3105.600037,15.53333335,72.56363331,0.200000003
2019-01-06 02:00:00,2933.0249940000003,14.94285679,70.64999962,0.17500000300000002
2019-01-06 03:00:00,2897.687531,15.03333304,70.54444461,0.200000003
2019-01-06 04:00:00,2797.699978,14.7874999,69.52727231,0.16666666900000002
2019-01-06 05:00:00,2734.425049,14.86666637,69.19999695,0.150000002
2019-01-06 06:00:00,2656.2374879999998,14.40000025,68.19999695,0.13750000199999998
2019-01-06 07:00:00,2592.811117,14.48750031,68.82499949,0.133333335
2019-01-06 08:00:00,2323.380017,13.07692315,65.35882322,0.250000008
2019-01-06 09:00:00,1870.2499850000002,10.72999983,61.85454525,0.33000001100000004
2019-01-06 10:00:00,1923.155558,11.11999989,63.46842133,0.237500004
2019-01-06 11:00:00,2088.124985,13.53333325,64.55999870000001,0.21111111600000002
2019-01-06 12:00:00,2106.488851,14.42000008,61.17999954,0.20000000399999998
2019-01-06 13:00:00,2182.3571079999997,15.99090914,65.8071428,0.250000006
2019-01-06 14:00:00,2034.1333280000001,16.04000025,61.98000011,0.344444453
2019-01-06 15:00:00,1699.47777,14.63000002,52.7176471,0.350000005
2019-01-06 16:00:00,1632.424988,13.62857137,59.48260846,0.288888894
2019-01-06 17:00:00,2470.61333,16.900000100000003,80.00833257,0.225000006
2019-01-06 18:00:00,3492.474976,17.41249967,78.07999878,0.16666667
2019-01-06 19:00:00,3760.7250369999997,17.29999924,76.95000013,0.187500003
2019-01-06 20:00:00,3824.337524,17.18749952,77.60769125,0.13750000199999998
2019-01-06 21:00:00,3788.862488,17.07499981,75.89000244,0.162500002
2019-01-06 22:00:00,3693.174988,17.07499981,75.03333282,0.162500003
2019-01-06 23:00:00,3621.1000369999997,17.0,73.96666972,0.150000002
2019-01-07 00:00:00,3527.5375369999997,16.81250048,74.0000017,0.175000004
2019-01-07 01:00:00,3501.137512,16.962500100000003,75.09000244,0.150000002
2019-01-07 02:00:00,3412.3874509999996,16.73750067,73.42500305,0.187500003
2019-01-07 03:00:00,3271.744439,16.56666692,72.12999878,0.144444447
2019-01-07 04:00:00,3162.5499879999998,16.25,71.19999695,0.13750000199999998
2019-01-07 05:00:00,3077.9750059999997,16.29999987,70.33999863,0.162500002
2019-01-07 06:00:00,2988.2250670000003,16.10000038,71.13333299,0.150000002
2019-01-07 07:00:00,2950.599945,16.10000038,71.9090923,0.162500002
2019-01-07 08:00:00,2544.808309,13.70666669,67.81249952,0.233333338
2019-01-07 09:00:00,1999.7499850000002,11.08000002,63.25384639,0.262500006
2019-01-07 10:00:00,2045.3777940000002,12.22000008,66.67692449,0.288888897
2019-01-07 11:00:00,2149.337555,13.92999983,62.96428544,0.28750000800000003
2019-01-07 12:00:00,1881.3444550000002,13.66666688,59.20500011,0.288888897
2019-01-07 13:00:00,1888.6888829999998,13.93333308,60.13636346,0.287500007
2019-01-07 14:00:00,1476.83332,12.89999994,51.75999966,0.32222223
2019-01-07 15:00:00,1319.8000240000001,12.39999971,51.3187499,0.311111119
2019-01-07 16:00:00,1558.8125,13.67272724,62.02000008,0.237500004
2019-01-07 17:00:00,2494.176908,16.69000006,79.01666705,0.211111117
2019-01-07 18:00:00,3420.3777939999995,17.36249971,77.56250191,0.17500000300000002
2019-01-07 19:00:00,3600.8500670000003,16.86666616,74.93000259,0.162500002
2019-01-07 20:00:00,3592.6428920000003,17.025000100000003,76.67500019,0.171428575
2019-01-07 21:00:00,3611.700012,16.83749938,75.93636391,0.150000002
2019-01-07 22:00:00,3555.112518,16.64999962,74.23750114,0.150000002
2019-01-07 23:00:00,3428.014265,16.20000076,73.22857121,0.157142861
2019-01-08 00:00:00,3395.0444340000004,16.33333355,74.16666667,0.133333335
2019-01-08 01:00:00,3302.662537,15.89999962,72.14000015,0.162500002
2019-01-08 02:00:00,3213.700021,15.77142852,71.70000034,0.12857143
2019-01-08 03:00:00,3143.1874390000003,15.33333355,71.15555742,0.162500002
2019-01-08 04:00:00,3046.555556,15.21000013,70.1,0.16666666900000002
2019-01-08 05:00:00,2958.5874940000003,15.0,69.54999924,0.150000002
2019-01-08 06:00:00,2907.5874940000003,15.22500014,71.45454337,0.162500002
2019-01-08 07:00:00,2957.449951,15.0,70.71999893,0.13750000199999998
2019-01-08 08:00:00,2514.900013,12.94615386,66.32500029,0.237500006
2019-01-08 09:00:00,2023.0,10.37000008,64.71666654,0.36250000600000004
2019-01-08 10:00:00,1966.966661,10.73333338,63.60999985,0.24444445
2019-01-08 11:00:00,1483.3999880000001,10.83333341,50.88124967,0.22500000399999998
2019-01-08 12:00:00,1438.933336,11.23333316,50.37999954,0.16666667
2019-01-08 13:00:00,1557.688897,12.20909093,51.79166698,0.200000003
2019-01-08 14:00:00,1632.812515,13.38181834,53.47058756,0.20000000399999998
2019-01-08 15:00:00,1063.236361,11.6916666,37.51000013,0.312500008
2019-01-08 16:00:00,1189.358327,11.90000004,59.01538438,0.20000000399999998
2019-01-08 17:00:00,2474.038452,15.76666684,79.80909174,0.23750000699999999
2019-01-08 18:00:00,3400.2000049999997,16.26666684,76.65,0.17777778100000002
2019-01-08 19:00:00,3523.025024,15.63750029,75.11111111,0.150000002
2019-01-08 20:00:00,3520.925018,15.60000038,76.0,0.212500004
2019-01-08 21:00:00,3482.450012,15.45000029,73.62499809,0.212500005
2019-01-08 22:00:00,3373.687469,15.30000019,74.83636336,0.162500002
2019-01-08 23:00:00,3310.6142579999996,15.28571442,73.64999866,0.17142857399999997
2019-01-09 00:00:00,3262.462524,15.08749974,72.57499695,0.162500002
2019-01-09 01:00:00,3207.1499329999997,14.60000038,71.85555352,0.187500004
2019-01-09 02:00:00,3144.587463,14.60000038,72.27777778,0.187500003
2019-01-09 03:00:00,3037.933322,14.42000027,71.61250019,0.20000000399999998
2019-01-09 04:00:00,2943.0143,14.0,70.17500305,0.157142859
2019-01-09 05:00:00,2870.675018,14.16666677,71.02500089,0.17500000300000002
2019-01-09 06:00:00,2836.8875120000002,13.90999994,71.0,0.187500003
2019-01-09 07:00:00,2776.487457,13.69999981,70.48888652,0.17500000300000002
2019-01-09 08:00:00,2219.7615309999996,11.233333400000001,62.04782619,0.288888895
2019-01-09 09:00:00,1581.7799929999999,8.389999866,62.11818192,0.275000006
2019-01-09 10:00:00,1760.862503,9.390909282,64.97647117,0.288888897
2019-01-09 11:00:00,1690.37778,11.02999983,59.08125067,0.262500007
2019-01-09 12:00:00,1782.299988,12.69090913,58.04999978,0.25000000699999997
2019-01-09 13:00:00,1879.3999789999998,14.06000004,57.98666636,0.237500006
2019-01-09 14:00:00,1255.1999859999999,12.207142900000001,38.61739184,0.27777778399999997
2019-01-09 15:00:00,761.466668,9.780000019,38.20454563,0.222222229
2019-01-09 16:00:00,1166.766676,10.64285735,58.27826077,0.212500005
2019-01-09 17:00:00,2234.418777,14.62500008,79.83333079,0.20000000399999998
2019-01-09 18:00:00,3288.362518,15.82499981,78.74999847,0.17500000300000002
2019-01-09 19:00:00,3416.299957,15.33750021,74.89166705,0.237500006
2019-01-09 20:00:00,3371.7124630000003,15.74999988,76.85999832,0.162500002
2019-01-09 21:00:00,3346.914307,15.68571445,74.67499828,0.20000000399999998
2019-01-09 22:00:00,3229.737518,15.60000038,73.74166743,0.187500005
2019-01-09 23:00:00,3204.112518,15.45000029,74.8666687,0.187500004
2019-01-10 00:00:00,3143.425018,15.36249983,72.30000305,0.17500000300000002
2019-01-10 01:00:00,3062.057129,15.18571445,72.05000305,0.157142859
2019-01-10 02:00:00,3009.612518,15.36249971,73.35454559,0.162500002
2019-01-10 03:00:00,2942.722195,15.39999962,70.95555793,0.16666666900000002
2019-01-10 04:00:00,2851.8500059999997,15.25,69.80000305,0.175000004
2019-01-10 05:00:00,2750.475037,14.80000019,69.25555844,0.175000004
2019-01-10 06:00:00,2670.3125,14.80000019,69.90000153,0.125000002
2019-01-10 07:00:00,2662.624969,14.8666669,70.78000031,0.187500004
2019-01-10 08:00:00,2730.475037,15.13750029,75.12727217,0.162500002
2019-01-10 09:00:00,2116.3562620000002,12.50666669,64.18095198,0.222222228
2019-01-10 10:00:00,1479.449982,11.07000017,58.1214289,0.200000005
2019-01-10 11:00:00,1440.833347,12.73636376,53.88750076,0.188888893
2019-01-10 12:00:00,1528.137543,15.0,51.50909112,0.187500004
2019-01-10 13:00:00,1488.3599980000001,16.466666699999998,44.58749986,0.20000000399999998
2019-01-10 14:00:00,862.3777600999999,14.33636362,36.39000072,0.41666667
2019-01-10 15:00:00,612.2333305999999,12.8,32.22727273,0.650000001
2019-01-10 16:00:00,610.4333157000001,11.282352900000001,47.48999996,0.47777778600000004
2019-01-10 17:00:00,1856.631598,15.50000015,76.56153928,0.188888893
2019-01-10 18:00:00,3252.800022,17.0,78.25555589,0.225000005
2019-01-10 19:00:00,3518.344455,17.0,75.6181814,0.188888892
2019-01-10 20:00:00,3526.9857,17.0,74.63749981,0.18571429
2019-01-10 21:00:00,3503.899994,17.0,74.63333384,0.187500003
2019-01-10 22:00:00,3458.8750609999997,17.11249995,75.50000064,0.150000002
2019-01-10 23:00:00,3486.7125549999996,17.5,77.81818390000001,0.187500003
